object,a,e,i,albedo,diameter,dv_kms,est_value_usd,profit_index,price_pt_usd,price_ni_usd,price_co_usd
2779,,0.1163302277404635,,0.267,0.05,5.474495341610695,16531083.96850784,2553262.161185726,950.0,17000.0,32000.0
2780,,0.1773921267807088,,0.091,0.05,5.566088190171063,23143517.555910975,3524704.037718389,950.0,17000.0,32000.0
2781,,0.2216206070104268,,0.057,0.05,5.63243091051564,23143517.555910975,3489447.212969411,950.0,17000.0,32000.0
2782,,0.1649260304503099,,0.265,0.05,5.547389045675465,16531083.96850784,2524836.0610901196,950.0,17000.0,32000.0
2783,,0.1746952815558749,,0.12,0.05,5.562042922333812,23143517.555910975,3526876.8933440484,950.0,17000.0,32000.0
2784,,0.0404150032724399,,0.261,0.05,5.36062250490866,16531083.96850784,2598972.6564892614,950.0,17000.0,32000.0
2785,,0.1743307026487062,,0.255,0.05,5.561496053973059,16531083.96850784,2519407.7436803584,950.0,17000.0,32000.0
2786,,0.0602030516823911,,0.125,0.05,5.390304577523587,23143517.555910975,3621661.107877851,950.0,17000.0,32000.0
2787,,0.1003983070214,,0.215,0.05,5.4505974605321,16531083.96850784,2562721.371106021,950.0,17000.0,32000.0
2788,,0.1635869760270655,,0.264,0.05,5.545380464040598,16531083.96850784,2525610.857814499,950.0,17000.0,32000.0
2789,,0.178617379030346,,0.339,0.05,5.5679260685455185,16531083.96850784,2516941.237764067,950.0,17000.0,32000.0
2790,,0.172508676397978,,0.247,0.05,5.558763014596967,16531083.96850784,2520457.5819734307,950.0,17000.0,32000.0
2791,,0.1286570933953221,,0.079,0.05,5.492985640092983,23143517.555910975,3564387.608222024,950.0,17000.0,32000.0
2792,,0.0295661824955164,,0.082,0.05,5.3443492737432745,23143517.555910975,3647894.615716184,950.0,17000.0,32000.0
2793,,0.2159562361436388,,0.14,0.05,5.623934354215458,23143517.555910975,3493923.145718147,950.0,17000.0,32000.0
2794,,0.0289371048282155,,0.353,0.05,5.343405657242323,16531083.96850784,2606026.614368285,950.0,17000.0,32000.0
2795,,0.1124464951285163,,0.29,0.05,5.468669742692774,16531083.96850784,2555561.5955168996,950.0,17000.0,32000.0
2796,,0.0893054108940221,,0.073,0.05,5.433958116341033,23143517.555910975,3597088.625294409,950.0,17000.0,32000.0
2797,,0.0586515313210395,,0.225,0.05,5.387977296981559,16531083.96850784,2587843.2561617107,950.0,17000.0,32000.0
2798,,0.1282878946508001,,0.416,0.05,5.4924318419762,16531083.96850784,2546208.3192968913,950.0,17000.0,32000.0
2799,,0.1552815589148315,,0.046,0.05,5.532922338372247,23143517.555910975,3542597.9917093962,950.0,17000.0,32000.0
2800,,0.1715268193138545,,0.204,0.05,5.557290228970782,16531083.96850784,2521023.6837576306,950.0,17000.0,32000.0
2801,,0.1228579136758001,,0.199,0.05,5.4842868705137,23143517.555910975,3569169.288476821,950.0,17000.0,32000.0
2802,,0.1809186854122415,,0.073,0.05,5.571378028118362,23143517.555910975,3521866.7160650096,950.0,17000.0,32000.0
2803,,0.0789153035257223,,0.22,0.05,5.418372955288583,16531083.96850784,2575587.9385112124,950.0,17000.0,32000.0
2804,,0.1438685717398714,,0.059,0.05,5.515802857609807,23143517.555910975,3551905.737737546,950.0,17000.0,32000.0
2805,,0.0466936386073526,,0.059,0.05,5.370040457911029,23143517.555910975,3633182.1922997,950.0,17000.0,32000.0
2806,,0.1842299106256925,,0.057,0.05,5.576344865938538,23143517.555910975,3519206.7976514283,950.0,17000.0,32000.0
2807,,0.0811759845450346,,0.301,0.05,5.421763976817552,16531083.96850784,2574227.8956661667,950.0,17000.0,32000.0
2808,,0.1807907282686692,,0.037,0.05,5.571186092403003,23143517.555910975,3521969.585166271,950.0,17000.0,32000.0
2809,,0.1547977375045456,,0.257,0.05,5.532196606256818,16531083.96850784,2530708.2693551597,950.0,17000.0,32000.0
2810,,0.0343089295449322,,0.202,0.05,5.351463394317398,16531083.96850784,2602720.4979718635,950.0,17000.0,32000.0
2811,,0.0914682121717582,,0.341,0.05,5.437202318257637,16531083.96850784,2568054.125255818,950.0,17000.0,32000.0
2812,,0.1549772340830801,,0.044,0.05,5.53246585112462,23143517.555910975,3542845.547662009,950.0,17000.0,32000.0
2813,,0.0744263030315402,,0.262,0.05,5.41163945454731,16531083.96850784,2578292.819753541,950.0,17000.0,32000.0
2814,,0.1685681718826581,,0.365,0.05,5.552852257823987,16531083.96850784,2522731.067035736,950.0,17000.0,32000.0
2815,,0.1895184072859831,,0.042,0.05,5.584277610928974,23143517.555910975,3514966.8533866177,950.0,17000.0,32000.0
2816,,0.1783838327616164,,0.054,0.05,5.567575749142424,23143517.555910975,3523905.690609353,950.0,17000.0,32000.0
2817,,0.148989094712599,,0.284,0.05,5.523483642068898,16531083.96850784,2534088.3606883804,950.0,17000.0,32000.0
2818,,0.2013632325646846,,0.247,0.05,5.602044848847027,16531083.96850784,2503933.909415173,950.0,17000.0,32000.0
2819,,0.1614652333956882,,0.264,0.05,5.542197850093532,16531083.96850784,2526839.5036801733,950.0,17000.0,32000.0
2820,,0.1959894835660603,,0.498,0.05,5.59398422534909,16531083.96850784,2506994.7703177393,950.0,17000.0,32000.0
2821,,0.1234057677032424,,0.256,0.05,5.485108651554864,16531083.96850784,2549083.578506331,950.0,17000.0,32000.0
2822,,0.0914812072183943,,0.322,0.05,5.437221810827591,16531083.96850784,2568046.3489237055,950.0,17000.0,32000.0
2823,,0.2064949793808807,,0.12,0.05,5.609742469071321,23143517.555910975,3501425.00471167,950.0,17000.0,32000.0
2824,,0.1737048376478579,,0.301,0.05,5.560557256471787,16531083.96850784,2519768.2639230737,950.0,17000.0,32000.0
2825,,0.0498067442967688,,0.023,0.05,5.374710116445153,23143517.555910975,3630520.7818323383,950.0,17000.0,32000.0
2826,,0.0317345109968001,,0.324,0.05,5.3476017664952,16531083.96850784,2604303.889346764,950.0,17000.0,32000.0
2827,,0.0905204531774094,,0.138,0.05,5.435780679766114,23143517.555910975,3596069.957553626,950.0,17000.0,32000.0
2828,,0.1863809152730387,,0.055,0.05,5.579571372909558,23143517.555910975,3517481.0400569695,950.0,17000.0,32000.0
2829,,0.2062662719972074,,0.172,0.05,5.609399407995811,23143517.555910975,3501606.7462820886,950.0,17000.0,32000.0
2830,,0.1981369021415214,,0.651,0.05,5.597205353212282,16531083.96850784,2505770.7140279626,950.0,17000.0,32000.0
2831,,0.0867053071056395,,0.434,0.05,5.430057960658459,16531083.96850784,2570907.458323284,950.0,17000.0,32000.0
2832,,0.070816187932752,,0.12,0.05,5.406224281899128,23143517.555910975,3612661.146020643,950.0,17000.0,32000.0
2833,,0.1613196039968656,,0.237,0.05,5.541979405995298,16531083.96850784,2526923.877711718,950.0,17000.0,32000.0
2834,,0.0821063032358477,,0.043,0.05,5.423159454853772,23143517.555910975,3603136.0763466917,950.0,17000.0,32000.0
2835,,0.0909236301338135,,0.141,0.05,5.43638544520072,23143517.555910975,3595732.069335266,950.0,17000.0,32000.0
2836,,0.0574130977540804,,0.201,0.05,5.38611964663112,16531083.96850784,2588596.030647266,950.0,17000.0,32000.0
2837,,0.1888932076641335,,0.299,0.05,5.5833398114962005,16531083.96850784,2511048.258459988,950.0,17000.0,32000.0
2838,,0.1496613346387611,,0.06,0.05,5.524492001958142,23143517.555910975,3547175.404455259,950.0,17000.0,32000.0
2839,,0.0944042264308597,,0.231,0.05,5.441606339646289,16531083.96850784,2566298.3884568717,950.0,17000.0,32000.0
2840,,0.0842392392234901,,0.391,0.05,5.426358858835235,16531083.96850784,2572387.308527004,950.0,17000.0,32000.0
2841,,0.0982112395730952,,0.149,0.05,5.447316859359643,23143517.555910975,3589635.5120678255,950.0,17000.0,32000.0
2842,,0.1288324527395465,,0.233,0.05,5.493248679109319,16531083.96850784,2545888.011603987,950.0,17000.0,32000.0
2843,,0.1711376428495137,,0.197,0.05,5.556706464274271,23143517.555910975,3529747.394063433,950.0,17000.0,32000.0
2844,,0.1634808847336208,,0.266,0.05,5.545221327100431,16531083.96850784,2525672.2641388816,950.0,17000.0,32000.0
2845,,0.0729300348998944,,0.072,0.05,5.409395052349842,23143517.555910975,3610873.93847349,950.0,17000.0,32000.0
2846,,0.1157070956133381,,0.373,0.05,5.473560643420007,16531083.96850784,2553630.8191243582,950.0,17000.0,32000.0
2847,,0.1894176911327934,,0.048,0.05,5.5841265366991895,23143517.555910975,3515047.5050732363,950.0,17000.0,32000.0
2848,,0.0115769807413923,,0.061,0.05,5.317365471112089,23143517.555910975,3663476.1217696127,950.0,17000.0,32000.0
2849,,0.0510911718871031,,0.149,0.05,5.376636757830655,23143517.555910975,3629423.853803529,950.0,17000.0,32000.0
2850,,0.1221178704900907,,0.358,0.05,5.483176805735136,16531083.96850784,2549843.1500254846,950.0,17000.0,32000.0
2851,,0.0873819542795181,,0.097,0.05,5.431072931419277,23143517.555910975,3598702.394252497,950.0,17000.0,32000.0
2852,,0.1444876224110368,,0.275,0.05,5.516731433616555,16531083.96850784,2536714.0163598354,950.0,17000.0,32000.0
2853,,0.121733124891748,,0.177,0.05,5.482599687337622,23143517.555910975,3570098.2124682027,950.0,17000.0,32000.0
2854,,0.1692659348403923,,0.105,0.05,5.553898902260588,23143517.555910975,3531259.4687611447,950.0,17000.0,32000.0
2855,,0.0083161709503732,,0.1223,0.05,5.31247425642556,23143517.555910975,3666314.762765622,950.0,17000.0,32000.0
2856,,0.093772910833825,,0.169,0.05,5.440659366250737,23143517.555910975,3593345.997644861,950.0,17000.0,32000.0
2857,,0.1953357626946608,,0.434,0.05,5.593003644041991,16531083.96850784,2507367.6371234464,950.0,17000.0,32000.0
2858,,0.1181852465597794,,0.235,0.05,5.477277869839669,16531083.96850784,2552165.3232574738,950.0,17000.0,32000.0
2859,,0.2153765147587928,,0.352,0.05,5.623064772138189,16531083.96850784,2495987.0599560733,950.0,17000.0,32000.0
2860,,0.0735220876798533,,0.07,0.05,5.41028313151978,23143517.555910975,3610373.6888177046,950.0,17000.0,32000.0
2861,,0.1152504560952023,,0.26,0.05,5.472875684142803,16531083.96850784,2553901.044168908,950.0,17000.0,32000.0
2862,,0.1906969986691997,,0.069,0.05,5.5860454980037995,23143517.555910975,3514023.3335657446,950.0,17000.0,32000.0
2863,,0.1462321999793871,,0.058,0.05,5.519348299969081,23143517.555910975,3549974.091125142,950.0,17000.0,32000.0
2864,,0.0722427966143604,,0.094,0.05,5.408364194921541,23143517.555910975,3611454.7881425964,950.0,17000.0,32000.0
2865,,0.2039377417813176,,0.283,0.05,5.605906612671976,16531083.96850784,2502470.1282934574,950.0,17000.0,32000.0
2866,,0.1462004174126334,,0.3,0.05,5.51930062611895,16531083.96850784,2535714.322220031,950.0,17000.0,32000.0
2867,,0.177444720289452,,0.092,0.05,5.566167080434178,23143517.555910975,3524661.6895987736,950.0,17000.0,32000.0
2868,,0.1749891328899921,,0.33,0.05,5.562483699334988,16531083.96850784,2519028.5760531523,950.0,17000.0,32000.0
2869,,0.2100488958280369,,0.053,0.05,5.615073343742055,23143517.555910975,3498603.319010067,950.0,17000.0,32000.0
2870,,0.1388194616647023,,0.264,0.05,5.508229192497053,16531083.96850784,2540027.936871912,950.0,17000.0,32000.0
2871,,0.1174738923690976,,0.15,0.05,5.476210838553646,23143517.555910975,3573620.151174648,950.0,17000.0,32000.0
2872,,0.1580268980521669,,0.272,0.05,5.53704034707825,16531083.96850784,2528833.094306425,950.0,17000.0,32000.0
2873,,0.1337642730649248,,0.251,0.05,5.500646409597387,16531083.96850784,2542990.7930543297,950.0,17000.0,32000.0
2874,,0.0996014224666231,,0.282,0.05,5.449402133699935,16531083.96850784,2563196.343755383,950.0,17000.0,32000.0
2875,,0.1168234129283467,,0.262,0.05,5.4752351193925195,16531083.96850784,2552970.458014615,950.0,17000.0,32000.0
2876,,0.1819304614804759,,0.12,0.05,5.572895692220714,23143517.555910975,3521053.5264240173,950.0,17000.0,32000.0
2877,,0.0887082875710738,,0.153,0.05,5.4330624313566105,23143517.555910975,3597589.4533687043,950.0,17000.0,32000.0
2878,,0.1447783010000594,,0.115,0.05,5.517167451500089,23143517.555910975,3551162.023707695,950.0,17000.0,32000.0
2879,,0.1681628912526531,,0.354,0.05,5.55224433687898,16531083.96850784,2522965.127454643,950.0,17000.0,32000.0
2880,,0.1539421212351465,,0.241,0.05,5.5309131818527195,16531083.96850784,2531205.5922657703,950.0,17000.0,32000.0
2881,,0.1917904807819331,,0.084,0.05,5.5876857211729,23143517.555910975,3513148.4007391906,950.0,17000.0,32000.0
2882,,0.0827526309783222,,0.351,0.05,5.424128946467484,16531083.96850784,2573280.223087364,950.0,17000.0,32000.0
2883,,0.1758068415172114,,0.12,0.05,5.5637102622758166,23143517.555910975,3525980.981964687,950.0,17000.0,32000.0
2884,,0.1940799475844804,,0.12,0.05,5.591119921376721,23143517.555910975,3511317.929575293,950.0,17000.0,32000.0
2885,,0.1552075212482443,,0.257,0.05,5.532811281872366,16531083.96850784,2530470.153696201,950.0,17000.0,32000.0
2886,,0.1505483513461836,,0.293,0.05,5.525822527019275,16531083.96850784,2533180.1317095505,950.0,17000.0,32000.0
2887,,0.1315566815525782,,0.546,0.05,5.497335022328867,16531083.96850784,2544286.8363254773,950.0,17000.0,32000.0
2888,,0.1205370242100312,,0.15,0.05,5.480805536315047,23143517.555910975,3571086.5611113925,950.0,17000.0,32000.0
2889,,0.1603550901455416,,0.218,0.05,5.540532635218312,16531083.96850784,2527482.835189012,950.0,17000.0,32000.0
2890,,0.1381559008998549,,0.061,0.05,5.507233851349782,23143517.555910975,3556583.040443577,950.0,17000.0,32000.0
2891,,0.2032844854469146,,0.03,0.05,5.604926728170372,23143517.555910975,3503977.940769973,950.0,17000.0,32000.0
2892,,0.0763029311447875,,0.048,0.05,5.414454396717181,23143517.555910975,3608025.8934813645,950.0,17000.0,32000.0
2893,,0.1290553440351579,,0.146,0.05,5.493583016052737,23143517.555910975,3564059.70304808,950.0,17000.0,32000.0
2894,,0.0494518916630946,,0.06,0.05,5.374177837494642,23143517.555910975,3630823.950310035,950.0,17000.0,32000.0
2895,,0.1868823721747382,,0.361,0.05,5.580323558262107,16531083.96850784,2512199.2592221065,950.0,17000.0,32000.0
2896,,0.1009609269623739,,0.283,0.05,5.451441390443561,16531083.96850784,2562386.1348248664,950.0,17000.0,32000.0
2897,,0.0199233287730968,,0.309,0.05,5.329884993159645,16531083.96850784,2611593.0994594786,950.0,17000.0,32000.0
2898,,0.1558583418837241,,0.362,0.05,5.533787512825586,16531083.96850784,2530092.069271908,950.0,17000.0,32000.0
2899,,0.1062490305739137,,0.219,0.05,5.4593735458608705,16531083.96850784,2559239.506917952,950.0,17000.0,32000.0
2900,,0.047500915016268,,0.12,0.05,5.3712513725244015,23143517.555910975,3632491.6727843853,950.0,17000.0,32000.0
2901,,0.1989821142643865,,0.247,0.05,5.59847317139658,16531083.96850784,2505289.2599711823,950.0,17000.0,32000.0
2902,,0.0568950682876973,,0.276,0.05,5.385342602431546,16531083.96850784,2588911.041705543,950.0,17000.0,32000.0
2903,,0.1397241391757953,,0.169,0.05,5.509586208763693,23143517.555910975,3555297.8044523685,950.0,17000.0,32000.0
2904,,0.0990901229545263,,0.273,0.05,5.448635184431789,16531083.96850784,2563501.18989782,950.0,17000.0,32000.0
2905,,0.1033826101022504,,0.051,0.05,5.455073915153376,23143517.555910975,3585321.850704334,950.0,17000.0,32000.0
2906,,0.0959473048089405,,0.159,0.05,5.44392095721341,23143517.555910975,3591527.225361729,950.0,17000.0,32000.0
2907,,0.1534925309112619,,0.035,0.05,5.530238796366893,23143517.555910975,3544053.7900064085,950.0,17000.0,32000.0
2908,,0.1153853173598403,,0.16,0.05,5.47307797603976,23143517.555910975,3575349.7241308093,950.0,17000.0,32000.0
2909,,0.1557837355189602,,0.618,0.05,5.53367560327844,16531083.96850784,2530135.4049798464,950.0,17000.0,32000.0
2910,,0.0954959453121618,,0.358,0.05,5.443243917968243,16531083.96850784,2565646.1526169586,950.0,17000.0,32000.0
2911,,0.0700140579717766,,0.456,0.05,5.405021086957665,16531083.96850784,2580956.9935951573,950.0,17000.0,32000.0
2912,,0.1988472759230031,,0.242,0.05,5.598270913884504,16531083.96850784,2505366.054873872,950.0,17000.0,32000.0
2913,,0.1294355925715331,,0.231,0.05,5.494153388857299,16531083.96850784,2545533.3403229984,950.0,17000.0,32000.0
2914,,0.185401105599188,,0.419,0.05,5.578101658398782,16531083.96850784,2513047.8102905722,950.0,17000.0,32000.0
2915,,0.0990551175803961,,0.318,0.05,5.448582676370594,16531083.96850784,2563522.063395782,950.0,17000.0,32000.0
2916,,0.1127237473544754,,0.404,0.05,5.469085621031713,16531083.96850784,2555397.3060371093,950.0,17000.0,32000.0
2917,,0.1500838090343412,,0.076,0.05,5.525125713551511,23143517.555910975,3546830.9074637527,950.0,17000.0,32000.0
2918,,0.155889735296666,,0.125,0.05,5.5338346029449985,23143517.555910975,3542103.3684384185,950.0,17000.0,32000.0
2919,,0.0277593916155703,,0.068,0.05,5.3416390874233555,23143517.555910975,3649453.593442247,950.0,17000.0,32000.0
2920,,0.1548534984150008,,0.083,0.05,5.532280247622501,23143517.555910975,3542946.2115215166,950.0,17000.0,32000.0
2921,,0.1453114750025698,,0.18,0.05,5.517967212503854,23143517.555910975,3550726.292625899,950.0,17000.0,32000.0
2922,,0.1340470547274052,,0.074,0.05,5.501070582091107,23143517.555910975,3559954.820313107,950.0,17000.0,32000.0
2923,,0.0473701621017158,,0.178,0.05,5.371055243152574,23143517.555910975,3632603.4970085938,950.0,17000.0,32000.0
2924,,0.1889606124784591,,0.097,0.05,5.583440918717688,23143517.555910975,3515413.571968203,950.0,17000.0,32000.0
2925,,0.1198122114968503,,0.319,0.05,5.4797183172452755,16531083.96850784,2551204.1047388776,950.0,17000.0,32000.0
2926,,0.1687370957592655,,0.12,0.05,5.553105643638898,23143517.555910975,3531686.930513076,950.0,17000.0,32000.0
2927,,0.065813086395651,,0.204,0.05,5.398719629593477,16531083.96850784,2583498.7193458406,950.0,17000.0,32000.0
2928,,0.0646543950769059,,0.155,0.05,5.396981592615359,23143517.555910975,3617880.9053675765,950.0,17000.0,32000.0
2929,,0.0236947162343631,,0.05,0.05,5.335542074351545,23143517.555910975,3652965.6475021928,950.0,17000.0,32000.0
2930,,0.0607519977337236,,0.269,0.05,5.391127996600585,16531083.96850784,2586567.5006510047,950.0,17000.0,32000.0
2931,,0.1024491053692558,,0.061,0.05,5.453673658053884,23143517.555910975,3586099.7599450885,950.0,17000.0,32000.0
2932,,0.0485881832620529,,0.097,0.05,5.37288227489308,23143517.555910975,3631562.071543094,950.0,17000.0,32000.0
2933,,0.0587794642586357,,0.11,0.05,5.388169196387953,23143517.555910975,3622871.7249688623,950.0,17000.0,32000.0
2934,,0.1253620988622118,,0.223,0.05,5.488043148293317,16531083.96850784,2547930.6457535424,950.0,17000.0,32000.0
2935,,0.0757760955995471,,0.183,0.05,5.413664143399321,23143517.555910975,3608470.452842363,950.0,17000.0,32000.0
2936,,0.3030225199018007,,0.38,0.05,5.754533779852701,16531083.96850784,2447405.6252137567,950.0,17000.0,32000.0
2937,,0.3284470759570439,,0.109,0.05,5.792670613935566,23143517.555910975,3407130.843122391,950.0,17000.0,32000.0
2938,,0.1662658765978227,,0.512,0.05,5.549398814896734,16531083.96850784,2524061.28191607,950.0,17000.0,32000.0
2939,,0.2313910552531017,,0.055,0.05,5.647086582879652,23143517.555910975,3481753.587431794,950.0,17000.0,32000.0
2940,,0.0894157479324361,,0.229,0.05,5.434123621898654,16531083.96850784,2569282.926464764,950.0,17000.0,32000.0
2941,,0.1531367694600268,,0.262,0.05,5.52970515419004,16531083.96850784,2531673.8777860473,950.0,17000.0,32000.0
2942,,0.1534389254706691,,0.249,0.05,5.5301583882060035,16531083.96850784,2531498.163714424,950.0,17000.0,32000.0
2943,,0.165808188451931,,0.166,0.05,5.548712282677896,23143517.555910975,3534056.2475356054,950.0,17000.0,32000.0
2944,,0.1395171799725989,,0.031,0.05,5.509275769958898,23143517.555910975,3555467.3628548863,950.0,17000.0,32000.0
2945,,0.1741877732174242,,0.046,0.05,5.561281659826136,23143517.555910975,3527286.09375447,950.0,17000.0,32000.0
2946,,0.1237597210134327,,0.206,0.05,5.485639581520149,16531083.96850784,2548874.9044289584,950.0,17000.0,32000.0
2947,,0.1038979232547201,,0.162,0.05,5.45584688488208,23143517.555910975,3584892.5739095663,950.0,17000.0,32000.0
2948,,0.1406206673805215,,0.23,0.05,5.510931001070782,16531083.96850784,2538973.914143638,950.0,17000.0,32000.0
2949,,0.2607676872369499,,0.279,0.05,5.691151530855425,16531083.96850784,2470588.790625466,950.0,17000.0,32000.0
2950,,0.1190589887895403,,0.049,0.05,5.478588483184311,23143517.555910975,3572308.631113368,950.0,17000.0,32000.0
2951,,0.1704572547734453,,0.101,0.05,5.555685882160168,23143517.555910975,3530296.9013342876,950.0,17000.0,32000.0
2952,,0.0249986350707614,,0.257,0.05,5.337497952606142,16531083.96850784,2608455.9067525743,950.0,17000.0,32000.0
2953,,0.1960094803326237,,0.274,0.05,5.594014220498935,16531083.96850784,2506983.3663866464,950.0,17000.0,32000.0
2954,,0.1163674679111781,,0.315,0.05,5.474551201866767,16531083.96850784,2553240.1324962163,950.0,17000.0,32000.0
2955,,0.090913436577491,,0.292,0.05,5.436370154866236,16531083.96850784,2568386.1510061636,950.0,17000.0,32000.0
2956,,0.0917477403518287,,0.211,0.05,5.437621610527743,16531083.96850784,2567886.8639116324,950.0,17000.0,32000.0
2957,,0.0169586979345295,,0.293,0.05,5.325438046901794,16531083.96850784,2613429.1168348067,950.0,17000.0,32000.0
2958,,0.2715027684105658,,0.054,0.05,5.707254152615849,23143517.555910975,3450520.4408997884,950.0,17000.0,32000.0
2959,,0.1128440310315683,,0.302,0.05,5.469266046547352,16531083.96850784,2555326.036920445,950.0,17000.0,32000.0
2960,,0.137618302277344,,0.338,0.05,5.506427453416016,16531083.96850784,2540731.3132844754,950.0,17000.0,32000.0
2961,,0.0403455400219672,,0.222,0.05,5.36051831003295,16531083.96850784,2599015.2315782267,950.0,17000.0,32000.0
2962,,0.0734391691466014,,0.28,0.05,5.410158753719902,16531083.96850784,2578888.3869552575,950.0,17000.0,32000.0
2963,,0.1974229151207275,,0.369,0.05,5.596134372681091,16531083.96850784,2506177.5631760745,950.0,17000.0,32000.0
2964,,0.2220348610055139,,0.309,0.05,5.633052291508271,16531083.96850784,2492228.802367678,950.0,17000.0,32000.0
2965,,0.1382120015029435,,0.223,0.05,5.507318002254415,16531083.96850784,2540383.6054701433,950.0,17000.0,32000.0
2966,,0.1357851598980759,,0.065,0.05,5.503677739847114,23143517.555910975,3558527.7256457396,950.0,17000.0,32000.0
2967,,0.3114750611891584,,0.129,0.05,5.767212591783737,23143517.555910975,3419948.352739822,950.0,17000.0,32000.0
2968,,0.0304973551327489,,0.226,0.05,5.3457460326991235,16531083.96850784,2605065.4853384425,950.0,17000.0,32000.0
2969,,0.1514069281109229,,0.376,0.05,5.527110392166384,16531083.96850784,2532680.3095513573,950.0,17000.0,32000.0
2970,,0.1172829075595687,,0.263,0.05,5.475924361339353,16531083.96850784,2552698.741695753,950.0,17000.0,32000.0
2971,,0.1691565396991222,,0.218,0.05,5.553734809548683,16531083.96850784,2522391.346140879,950.0,17000.0,32000.0
2972,,0.1536339356222702,,0.05,0.05,5.5304509034334055,23143517.555910975,3543938.680213214,950.0,17000.0,32000.0
2973,,0.1404051984538189,,0.288,0.05,5.510607797680728,16531083.96850784,2539099.955367716,950.0,17000.0,32000.0
2974,,0.0949124638830213,,0.419,0.05,5.442368695824531,16531083.96850784,2565994.70614311,950.0,17000.0,32000.0
2975,,0.1456617096382808,,0.044,0.05,5.518492564457421,23143517.555910975,3550440.125083945,950.0,17000.0,32000.0
2976,,0.1691355634416456,,0.179,0.05,5.553703345162468,23143517.555910975,3531364.8386288444,950.0,17000.0,32000.0
2977,,0.1886688897900253,,0.072,0.05,5.583003334685038,23143517.555910975,3515647.247810223,950.0,17000.0,32000.0
2978,,0.1596318610709374,,0.05,0.05,5.539447791606406,23143517.555910975,3539062.974952783,950.0,17000.0,32000.0
2979,,0.1811540623481225,,0.322,0.05,5.5717310935221835,16531083.96850784,2515483.9315934097,950.0,17000.0,32000.0
2980,,0.1787782854010274,,0.117,0.05,5.568167428101541,23143517.555910975,3523588.2472929535,950.0,17000.0,32000.0
2981,,0.0655047721182873,,0.132,0.05,5.39825715817743,23143517.555910975,3617159.63953276,950.0,17000.0,32000.0
2982,,0.0570516025967268,,0.072,0.05,5.38557740389509,23143517.555910975,3624342.184278251,950.0,17000.0,32000.0
2983,,0.1344770494678098,,0.051,0.05,5.5017155742017145,23143517.555910975,3559601.6607897454,950.0,17000.0,32000.0
2984,,0.0460952410364976,,0.255,0.05,5.369142861554746,16531083.96850784,2595495.8662165264,950.0,17000.0,32000.0
2985,,0.1644337459011878,,0.083,0.05,5.546650618851782,23143517.555910975,3535169.1885415018,950.0,17000.0,32000.0
2986,,0.0673286076028883,,0.0791,0.05,5.400992911404332,23143517.555910975,3615613.6831017756,950.0,17000.0,32000.0
2987,,0.1243033190048066,,0.216,0.05,5.48645497850721,16531083.96850784,2548554.491364449,950.0,17000.0,32000.0
2988,,0.1745218279818811,,0.367,0.05,5.561782741972822,16531083.96850784,2519297.669330898,950.0,17000.0,32000.0
2989,,0.1229922347349517,,0.055,0.05,5.484488352102427,23143517.555910975,3569058.389688878,950.0,17000.0,32000.0
2990,,0.2215501102070531,,0.115,0.05,5.632325165310579,23143517.555910975,3489502.848406741,950.0,17000.0,32000.0
2991,,0.1903851910535079,,0.084,0.05,5.585577786580262,23143517.555910975,3514272.9014713936,950.0,17000.0,32000.0
2992,,0.1936542965986433,,0.169,0.05,5.590481444897965,23143517.555910975,3511658.101067499,950.0,17000.0,32000.0
2993,,0.2270530965356232,,0.12,0.05,5.640579644803434,23143517.555910975,3485165.2707790146,950.0,17000.0,32000.0
2994,,0.1381918484979209,,0.0704,0.05,5.507287772746881,23143517.555910975,3556553.5694975946,950.0,17000.0,32000.0
2995,,0.0299793481255467,,0.067,0.05,5.3449690221883195,23143517.555910975,3647538.3055422697,950.0,17000.0,32000.0
2996,,0.197761188357314,,0.232,0.05,5.596641782535971,16531083.96850784,2505984.7894533896,950.0,17000.0,32000.0
2997,,0.1965450280921334,,0.295,0.05,5.5948175421382,16531083.96850784,2506677.9881142946,950.0,17000.0,32000.0
2998,,0.1059148605880838,,0.128,0.05,5.458872290882126,23143517.555910975,3583213.3712540288,950.0,17000.0,32000.0
2999,,0.1806740487300629,,0.115,0.05,5.571011073095094,23143517.555910975,3522063.393055562,950.0,17000.0,32000.0
3000,,0.0700675999507738,,0.531,0.05,5.405101399926161,16531083.96850784,2580924.6312163635,950.0,17000.0,32000.0
3001,,0.13028332003318,,0.452,0.05,5.49542498004977,16531083.96850784,2545035.0083761835,950.0,17000.0,32000.0
3002,,0.1171529363931436,,0.186,0.05,5.475729404589715,23143517.555910975,3573885.8296808787,950.0,17000.0,32000.0
3003,,0.2638408537205363,,0.12,0.05,5.695761280580804,23143517.555910975,3456443.051969657,950.0,17000.0,32000.0
3004,,0.1843922636403399,,0.282,0.05,5.57658839546051,16531083.96850784,2513626.058750829,950.0,17000.0,32000.0
3005,,0.1881434376037795,,0.07,0.05,5.5822151564056695,23143517.555910975,3516068.224143084,950.0,17000.0,32000.0
3006,,0.1340458835448761,,0.147,0.05,5.501068825317314,23143517.555910975,3559955.7823142027,950.0,17000.0,32000.0
3007,,0.1191016818456951,,0.12,0.05,5.4786525227685425,23143517.555910975,3572273.3198879734,950.0,17000.0,32000.0
3008,,0.2049936207525369,,0.455,0.05,5.607490431128805,16531083.96850784,2501870.285067324,950.0,17000.0,32000.0
