name,spkid,albedo,diameter_km,e,i_deg,a_au,class
  2283 Bunke (1974 SV4),20002283,0.422,6.033,0.08785553185075039,6.737431054765023,2.248291267663283,S
  2284 San Juan (1974 TG1),20002284,,,0.04960660568112142,5.286897084717233,2.326002928974709,C
  2285 Ron Helin (1976 QB),20002285,,,0.2076085637890264,5.332273705502022,2.220089339021004,C
  2286 Fesenkov (1977 NH),20002286,0.299,6.691,0.0940769554919606,1.344674940347958,2.192426968972627,M
  2287 Kalmykia (1977 QK3),20002287,0.279,6.948,0.1695546095905771,5.285438194524576,2.240866710156137,M
  2288 Karolinum (1979 UZ),20002288,0.197,18.91,0.1557641780622296,14.57339926848689,2.914376043529861,M
  2289 McMillan (6567 P-L),20002289,0.042,11.551,0.1428825518707399,2.153704265458212,2.634930758851445,C
  2290 Helffrich (1932 CD1),20002290,0.049,17.333,0.2326131837324213,11.54851192832841,2.593265862955138,C
  2291 Kevo (1941 FS),20002291,0.049,41.429,0.06302322033139936,24.46580347911748,3.044609649260825,C
  2292 Seili (1942 RM),20002292,0.242,11.335,0.2387743757808788,14.52676156587732,2.618141786864665,M
  2293 Guernica (1977 EH1),20002293,,,0.1339434947968703,0.5871914060746729,3.131068916963786,C
  2294 Andronikov (1977 PL1),20002294,0.195,15.404,0.1186592253898534,6.306542627093798,2.580230877364621,M
  2295 Matusovskij (1977 QD1),20002295,0.075,20.701,0.09334714129442752,2.503885664329086,2.903308859015354,C
  2296 Kugultinov (1975 BA1),20002296,0.083,21.566,0.1647205702602215,1.25165755179296,3.187035791261922,C
  2297 Daghestan (1978 RE),20002297,0.091,26.579,0.1204732221668648,1.614005514307619,3.183305403643867,C
  2298 Cindijon (A915 TA),20002298,0.317,6.208,0.1732983070576708,5.1613600506426,2.40554044909215,S
  2299 Hanko (1941 SZ),20002299,0.262,6.521,0.2952200708999153,5.25546636377082,2.586643300243653,M
  2300 Stebbins (1953 TG2),20002300,0.229,11.879,0.07586963794099826,2.31072068264575,2.83781014694581,M
  2301 Whitford (1965 WJ),20002301,0.24,17.405,0.21786744807001,11.65068585520857,3.169644619462963,M
  2302 Florya (1972 TL2),20002302,0.329,10.591,0.1950494680190442,12.07863164191563,2.645136157201662,S
  2303 Retsina (1979 FK),20002303,0.341,14.356,0.1102080324591879,18.90284137084774,2.999462875954738,S
  2304 Slavia (1979 KB),20002304,0.1372,11.88,0.1350057857876795,13.60716095906433,2.611326210504342,C
  2305 King (1980 RJ1),20002305,0.209,12.684,0.03010347078793383,7.461694901905244,2.785821127312653,M
  2306 Bauschinger (1939 PM),20002306,0.13,19.36,0.06193660125921153,4.23083434865728,2.731900404958142,C
  2307 Garuda (1957 HJ),20002307,0.048,40.139,0.05452387089694861,7.736120054875848,3.048446028621731,C
  2308 Schilt (1967 JM),20002308,0.177,17.719,0.1717669303685339,14.17478642230386,2.54847348508769,M
  2309 Mr. Spock (1971 QX1),20002309,0.144,19.707,0.09440487271445244,10.97953864678197,3.01165182619612,C
  2310 Olshaniya (1974 SU4),20002310,0.065,26.395,0.162860177041096,2.650618001075146,3.141067470009172,C
  2311 El Leoncito (1974 TA1),20002311,0.0388,53.14,0.05004962057039479,6.59633627175546,3.632632836224713,C
  2312 Duboshin (1976 GU2),20002312,0.06,50.122,0.1582541580815692,5.162483712544989,3.970123319401785,C
  2313 Aruna (1976 TA),20002313,0.045,15.056,0.1893336851790563,1.841433694920786,2.456877333551715,C
  2314 Field (1977 VD),20002314,0.452,3.768,0.02537770397068935,5.727536229441603,2.260564237225158,S
  2315 Czechoslovakia (1980 DZ),20002315,0.202,25.258,0.1086823463583252,10.70476727647035,3.008560476869231,M
  2316 Jo-Ann (1980 RH),20002316,0.065,12.95,0.16807707202932,1.817775499710119,2.449983894987415,C
  2317 Galya (2524 P-L),20002317,,,0.1638795932360982,4.167286694902918,2.523840557725499,C
  2318 Lubarsky (6521 P-L),20002318,0.241,4.701,0.1316594765246629,3.599582677074992,2.252334394448622,M
  2319 Aristides (7631 P-L),20002319,0.226,10.994,0.08930703125943794,2.972874056907115,2.905225858081,M
  2320 Blarney (1979 QJ),20002320,0.096,35.739,0.1343433215535336,11.49412091824075,3.165121930884886,C
  2321 Luznice (1980 DB1),20002321,0.058,21.933,0.06585254889934847,7.798395842104516,3.004080560681749,C
  2322 Kitt Peak (1954 UQ2),20002322,0.0571,16.04,0.0422207176288516,2.404880448208031,2.291948454786993,C
  2323 Zverev (1976 SF2),20002323,0.315,21.999,0.1571468710940437,4.627143409879916,3.133751253952723,S
  2324 Janice (1978 VS4),20002324,0.06,28.463,0.1801825101493833,0.3988670849485088,3.085023085529927,C
  2325 Chernykh (1979 SP),20002325,0.065,22.789,0.1786485939214031,1.920609959738832,3.139935723275596,C
  2326 Tololo (1965 QC),20002326,0.047,42.55,0.1598551917601908,15.14892482254196,2.859227582149878,C
  2327 Gershberg (1969 TQ4),20002327,0.244,5.37,0.1298974094176193,4.039727341253112,2.368257436632622,M
  2328 Robeson (1972 HW),20002328,0.074,12.895,0.1450014570429335,10.00982466132939,2.341569725124754,C
  2329 Orthos (1976 WA),20002329,,,0.6533255162077314,24.4622876736487,2.410367130132023,C
  2330 Ontake (1977 DS3),20002330,0.04,33.061,0.03381615811482406,8.657703024959893,3.180561587620488,C
  2331 Parvulesco (1936 EA),20002331,0.713,5.713,0.2200897691484124,3.702831697537395,2.426121877072037,S
  2332 Kalm (1940 GH),20002332,0.11,31.734,0.06625429252745281,14.56612962226916,3.071909766509167,C
  2333 Porthan (1943 EP),20002333,0.061,23.473,0.1335605517132217,11.94619056935096,2.646588629291176,C
  2334 Cuffey (1962 HD),20002334,0.175,6.435,0.0754949756066142,4.087777235415031,2.267958197808656,M
  2335 James (1974 UB),20002335,0.205,6.367,0.3604856790330385,36.30437260982866,2.123369356416556,M
  2336 Xinjiang (1975 WL1),20002336,0.058,21.606,0.162911618712797,2.787192416150565,3.185228120413392,C
  2337 Boubin (1976 UH1),20002337,0.436,8.013,0.1667965263609322,14.35137872494075,2.595656225538521,S
  2338 Bokhan (1977 QA3),20002338,0.234,11.466,0.06005674288694442,3.205919316799238,2.832478100036111,M
  2339 Anacreon (2509 P-L),20002339,0.121,7.347,0.1971214308035131,4.851234960485955,2.526497374586339,C
  2340 Hathor (1976 UA),20002340,,0.3,0.4499589515216845,5.860705135945564,0.8438435546957027,C
  2341 Aoluta (1976 YU1),20002341,0.426,6.504,0.1516754424103914,4.074152408674682,2.212049032742911,S
  2342 Lebedev (1968 UQ),20002342,0.051,21.925,0.1372680866761845,0.369735999657902,3.218869540738222,C
  2343 Siding Spring (1979 MD4),20002343,0.376,5.197,0.2546953574878726,1.770004438334199,2.334932242008771,S
  2344 Xizang (1979 SC1),20002344,0.094,16.49,0.186881589505679,3.898065375358279,2.753987395329988,C
  2345 Fucik (1974 OS),20002345,0.134,25.155,0.07160035531106783,9.12371607612802,3.018370568843816,C
  2346 Lilio (1934 CB),20002346,0.227,10.42,0.1566613967294185,5.923882376537914,2.371508249111845,M
  2347 Vinata (1936 TK),20002347,0.083,25.398,0.2145097978651691,13.09513133744807,3.086258471891217,C
  2348 Michkovitch (1939 AA),20002348,0.917,4.595,0.1709014054475981,4.670358790252988,2.397503140324363,S
  2349 Kurchenko (1970 OG),20002349,0.206,18.801,0.118499891524209,17.48498845081267,2.77011368876848,M
  2350 von Lude (1938 CG),20002350,0.23,5.786,0.1268832282726227,5.0795316334,2.241945281197077,M
  2351 O'Higgins (1964 VD),20002351,0.394,5.828,0.1846436590952971,3.743258427561747,2.529570972487432,S
  2352 Kurchatov (1969 RY),20002352,0.037,30.069,0.1107347712700835,14.8200038335469,3.109659225651233,C
  2353 Alva (1975 UD),20002353,0.213,12.564,0.114141612203689,4.797352274726932,2.803675648966994,M
  2354 Lavrov (1978 PZ3),20002354,0.171,13.341,0.1056602699518557,3.268757886611906,2.73134796054676,M
  2355 Nei Monggol (1978 UV1),20002355,0.1692,16.96,0.1117946975044815,9.994726057185984,3.021249059394625,M
  2356 Hirons (1979 UJ),20002356,0.048,43.072,0.03971509661439616,15.60132342098891,3.233460120007056,C
  2357 Phereclos (1981 AC),20002357,0.052,94.625,0.04625604475363478,2.670010916035381,5.226174517635126,C
  2358 Bahner (1929 RE),20002358,0.132,18.586,0.1005969127123122,9.682654957028166,3.024603026029377,C
  2359 Debehogne (1931 TV),20002359,0.277,6.096,0.1174225792738939,4.346289255423184,2.424764643388926,M
  2360 Volgo-Don (1975 VD3),20002360,0.164,9.692,0.1963914686305961,3.392794155491285,2.670772032636943,M
  2361 Gogol (1976 GQ1),20002361,0.057,22.244,0.137427686149063,1.615533416243545,3.142831602396881,C
  2362 Mark Twain (1976 SH2),20002362,0.312,4.331,0.1925720994853353,3.949121406765309,2.195458977235319,S
  2363 Cebriones (1977 TJ3),20002363,0.044,95.976,0.03712235422301343,32.08139189176467,5.23976998906926,C
  2364 Seillier (1978 GD),20002364,0.103,19.629,0.1398824365918219,10.70579445287214,3.174509270505785,C
  2365 Interkosmos (1980 YQ),20002365,0.238,14.527,0.1175183217324042,5.354045036555193,2.545184086715528,M
  2366 Aaryn (1981 AC1),20002366,,,0.1272904256026394,1.083412382003443,2.240430305172219,C
  2367 Praha (1981 AK1),20002367,0.377,4.962,0.0988732551033791,1.879642455580282,2.206802411517517,S
  2368 Beltrovata (1977 RA),20002368,0.27,2.3,0.4134719050072789,5.223951511083024,2.104626445207902,M
  2369 Chekhov (1976 GC8),20002369,0.293,10.227,0.04540890491492305,2.63076303105693,2.782846490826183,M
  2370 van Altena (1965 LA),20002370,0.054,15.032,0.1827274632071283,8.257342656046527,2.717126583613203,C
  2371 Dimitrov (1975 VR3),20002371,0.348,7.465,0.01555154500944275,1.778106889154964,2.44015548298445,S
  2372 Proskurin (1977 RA8),20002372,0.068,22.245,0.1700808358958987,2.743196490246223,3.12042598525036,C
  2373 Immo (1929 PC),20002373,0.236,8.664,0.173731124110465,10.08253093552287,2.793384536145572,M
  2374 Vladvysotskij (1974 QE1),20002374,0.065,26.09,0.2160033222465092,15.06944233906526,3.082470550645312,C
  2375 Radek (1975 AA),20002375,0.111,32.744,0.2048965106316839,14.98493534325324,3.193011490476773,C
  2376 Martynov (1977 QG3),20002376,0.045,41.583,0.1219210038654937,3.83227393838846,3.205058105182964,C
  2377 Shcheglov (1978 QT1),20002377,0.26,10.374,0.05472669846533355,1.009700028355782,2.878659358406186,M
  2378 Pannekoek (1935 CY),20002378,0.057,40.373,0.1395730189701219,14.27578698943554,2.89105426897075,C
  2379 Heiskanen (1941 ST),20002379,0.07,33.157,0.2751253693016383,0.470586316518471,3.167790457034331,C
  2380 Heilongjiang (1965 SN),20002380,0.319,6.49,0.0599376176885565,1.922124076963863,2.191596974619938,S
  2381 Landi (1976 AF),20002381,0.286,13.054,0.1665245669456975,13.64894397728438,2.610322265934262,M
  2382 Nonie (1977 GA),20002382,0.113,17.268,0.3308942684861216,30.967488219295,2.762869805408783,C
  2383 Bradley (1981 GN),20002383,0.227,5.823,0.1055663867596433,3.566503577743052,2.217654665936532,M
  2384 Schulhof (1943 EC1),20002384,0.28,11.485,0.1207438366320645,13.53616120494195,2.609779723819327,M
  2385 Mustel (1969 VW),20002385,,,0.1612123963418814,4.080536165026276,2.242286408760049,C
  2386 Nikonov (1974 SN1),20002386,0.284,11.91,0.1586318687221011,9.088286358175203,2.814320555193569,M
  2387 Xi'an (1975 FX),20002387,0.139,20.538,0.07563469119068883,10.94682731535777,3.021554641399069,C
  2388 Gaze (1977 EA2),20002388,0.131,6.531,0.1826482528875752,2.216081979536179,2.448406430401744,C
  2389 Dibaj (1977 QC1),20002389,0.434,5.82,0.2358006699969686,7.838255383277713,2.442065641910296,S
  2390 Nezarka (1980 PA1),20002390,0.044,22.81,0.1460593863133282,10.32802400333306,2.618649283813838,C
  2391 Tomita (1957 AA),20002391,0.07,17.941,0.1347865757349217,3.013958420563501,2.440660795910277,C
  2392 Jonathan Murray (1979 MN1),20002392,0.058,10.44,0.1537224727339279,3.368021106969564,2.344522446005167,C
  2393 Suzuki (1955 WB),20002393,0.05,48.406,0.1927974256455852,10.28733822845669,3.22620918692214,C
  2394 Nadeev (1973 SZ2),20002394,0.063,22.518,0.2154754889603459,1.627732494550613,3.170958339811109,C
  2395 Aho (1977 FA),20002395,0.034,20.392,0.04748014465172119,0.2991012401031378,3.083451345898772,C
  2396 Kochi (1981 CB),20002396,0.368,10.479,0.0729440092033489,12.60358131116121,2.793633466160001,S
  2397 Lappajarvi (1938 DV),20002397,0.263,16.361,0.1746392656099701,10.29130634070072,3.088681996927687,M
  2398 Jilin (1965 UD2),20002398,0.076,9.831,0.2367518266450116,3.729188586991077,2.391602544333431,C
  2399 Terradas (1971 MA),20002399,0.333,5.274,0.1695736084429226,5.129030573049099,2.239636570306843,S
  2400 Derevskaya (1972 KJ),20002400,0.166,13.614,0.0992112228518095,10.40466266102578,3.001307876327452,M
  2401 Aehlita (1975 VM2),20002401,0.288,9.015,0.05752958556157683,4.322765942592665,2.770954952937042,M
  2402 Satpaev (1979 OR13),20002402,0.291,7.437,0.1304600284680793,5.165140347082873,2.22243023981305,M
  2403 Sumava (1979 SQ),20002403,0.188,9.682,0.1299909986732789,3.309273168606694,2.548226452081409,M
  2404 Antarctica (1980 TE),20002404,0.09,23.209,0.1315302182548783,2.690067597370594,3.125151067519618,C
  2405 Welch (1963 UF),20002405,0.052,22.36,0.1412672898236341,2.254289836210895,3.1982848342746,C
  2406 Orelskaya (1966 QG),20002406,0.313,5.7,0.1629180364483604,2.305355133229161,2.192425723281918,S
  2407 Haug (1973 DH),20002407,0.172,22.461,0.2195331050146933,2.471837410875194,2.924100338970262,M
  2408 Astapovich (1978 QK1),20002408,0.001,31.285,0.24157920163146,17.71787185090515,2.638302233615279,C
  2409 Chapman (1979 UG),20002409,0.213,8.696,0.1916448231581618,3.514663065912459,2.265505732937217,M
  2410 Morrison (1981 AF),20002410,0.299,6.385,0.06315341819125264,2.396507877076032,2.215593888287781,M
  2411 Zellner (1981 JK),20002411,0.217,8.05,0.08732962426335161,1.616589714438305,2.22523202315376,M
  2412 Wil (3537 P-L),20002412,0.296,11.689,0.1483614721583621,7.122253035876965,2.680041788524375,M
  2413 van de Hulst (6816 P-L),20002413,0.123,20.829,0.1159432683698818,10.64874734412813,3.013889445008144,C
  2414 Vibeke (1931 UG),20002414,0.037,31.782,0.1302522211309783,16.73868149992251,3.197138673270661,C
  2415 Ganesa (1978 UJ),20002415,0.106,15.501,0.03814780181202166,2.371495030443471,2.659818750017784,C
  2416 Sharonov (1979 OF13),20002416,0.126,15.143,0.04841874172073019,10.51563166799124,3.012503682771134,C
